city,date,vac_1,vac_2,vac_3,vac_4
PEN,2022-04-23,85.00,80.80,60.30,0.80
PEN,2022-04-24,85.00,80.80,60.30,0.80
PEN,2022-04-25,85.50,81.20,63.10,0.80
PEN,2022-04-26,85.50,81.20,63.10,0.80
PEN,2022-04-27,85.50,81.20,63.10,0.80
PEN,2022-04-28,85.50,81.20,63.10,0.80
PEN,2022-04-29,85.50,81.20,63.10,0.80
PEN,2022-04-30,85.50,81.20,63.10,0.80
PEN,2022-05-01,85.50,81.20,63.10,0.80
PEN,2022-05-02,85.90,81.50,64.80,0.80
PEN,2022-05-03,85.90,81.50,64.80,0.80
PEN,2022-05-04,85.90,81.50,64.80,0.80
PEN,2022-05-05,85.90,81.50,64.80,0.80
PEN,2022-05-06,85.90,81.50,64.80,0.80
PEN,2022-05-07,85.90,81.50,64.80,0.80
PEN,2022-05-08,85.90,81.50,64.80,0.80
PEN,2022-05-09,86.40,81.90,66.30,0.80
PEN,2022-05-10,86.40,81.90,66.30,0.80
PEN,2022-05-11,86.40,81.90,66.30,0.80
PEN,2022-05-12,86.40,81.90,66.30,0.80
PEN,2022-05-13,86.40,81.90,66.30,0.80
PEN,2022-05-14,86.40,81.90,66.30,0.80
PEN,2022-05-15,86.40,81.90,66.30,0.80
PEN,2022-05-16,87.20,82.20,67.30,0.80
PEN,2022-05-17,87.20,82.20,67.30,0.80
PEN,2022-05-18,87.20,82.20,67.30,0.80
PEN,2022-05-19,87.20,82.20,67.30,0.80
PEN,2022-05-20,87.20,82.20,67.30,0.80
PEN,2022-05-21,87.20,82.20,67.30,0.80
PEN,2022-05-22,87.20,82.20,67.30,0.80
PEN,2022-05-23,87.80,82.60,68.30,0.80
PIF,2021-11-22,74.20,48.70,0.00,0.00
PIF,2021-11-23,74.20,48.70,0.00,0.00
PIF,2021-11-24,74.20,48.70,0.00,0.00
PIF,2021-11-25,74.20,48.70,0.00,0.00
PIF,2021-11-26,74.20,48.70,0.00,0.00
PIF,2021-11-27,74.20,48.70,0.00,0.00
PIF,2021-11-28,74.20,48.70,0.00,0.00
PIF,2021-11-29,74.80,54.50,0.00,0.00
PIF,2021-11-30,74.80,54.50,0.00,0.00
PIF,2021-12-01,74.80,54.50,0.00,0.00
PIF,2021-12-02,74.80,54.50,0.00,0.00
PIF,2021-12-03,74.80,54.50,0.00,0.00
PIF,2021-12-04,74.80,54.50,0.00,0.00
PIF,2021-12-05,74.80,54.50,0.00,0.00
PIF,2021-12-06,75.10,58.40,0.00,0.00
PIF,2021-12-07,75.10,58.40,0.00,0.00
PIF,2021-12-08,75.10,58.40,0.00,0.00
PIF,2021-12-09,75.10,58.40,0.00,0.00
PIF,2021-12-10,75.10,58.40,0.00,0.00
PIF,2021-12-11,75.10,58.40,0.00,0.00
PIF,2021-12-12,75.10,58.40,0.00,0.00
PIF,2021-12-13,76.40,61.00,0.00,0.00
PIF,2021-12-14,76.40,61.00,0.00,0.00
PIF,2021-12-15,76.40,61.00,0.00,0.00
PIF,2021-12-16,76.40,61.00,0.00,0.00
PIF,2021-12-17,76.40,61.00,0.00,0.00
PIF,2021-12-18,76.40,61.00,0.00,0.00
PIF,2021-12-19,76.40,61.00,0.00,0.00
PIF,2021-12-20,76.90,62.20,0.00,0.00
PIF,2021-12-21,76.90,62.20,0.00,0.00
PIF,2021-12-22,76.90,62.20,0.00,0.00
PIF,2021-12-23,76.90,62.20,0.00,0.00
PIF,2021-12-24,76.90,62.20,0.00,0.00
PIF,2021-12-25,76.90,62.20,0.00,0.00
PIF,2021-12-26,76.90,62.20,0.00,0.00
PIF,2021-12-27,77.20,63.30,0.40,0.00
PIF,2021-12-28,77.20,63.30,0.40,0.00
PIF,2021-12-29,77.20,63.30,0.40,0.00
PIF,2021-12-30,77.20,63.30,0.40,0.00
PIF,2021-12-31,77.20,63.30,0.40,0.00
PIF,2022-01-01,77.20,63.30,0.40,0.00
PIF,2022-01-02,77.20,63.30,0.40,0.00
PIF,2022-01-03,77.40,65.80,0.50,0.00
PIF,2022-01-04,77.40,65.80,0.50,0.00
PIF,2022-01-05,77.40,65.80,0.50,0.00
PIF,2022-01-06,77.40,65.80,0.50,0.00
PIF,2022-01-07,77.40,65.80,0.50,0.00
PIF,2022-01-08,77.40,65.80,0.50,0.00
PIF,2022-01-09,77.40,65.80,0.50,0.00
PIF,2022-01-10,77.40,65.80,0.50,0.00
PIF,2022-01-11,77.40,65.80,0.50,0.00
PIF,2022-01-12,77.40,65.80,0.50,0.00
PIF,2022-01-13,77.40,65.80,0.50,0.00
PIF,2022-01-14,77.40,65.80,0.50,0.00
PIF,2022-01-15,77.40,65.80,0.50,0.00
PIF,2022-01-16,77.40,65.80,0.50,0.00
PIF,2022-01-17,78.50,69.10,9.40,0.30
PIF,2022-01-18,78.50,69.10,9.40,0.30
PIF,2022-01-19,78.50,69.10,9.40,0.30
PIF,2022-01-20,78.50,69.10,9.40,0.30
PIF,2022-01-21,78.50,69.10,9.40,0.30
PIF,2022-01-22,78.50,69.10,9.40,0.30
PIF,2022-01-23,78.50,69.10,9.40,0.30
PIF,2022-01-24,79.10,70.30,16.60,0.60
PIF,2022-01-25,79.10,70.30,16.60,0.60
PIF,2022-01-26,79.10,70.30,16.60,0.60
PIF,2022-01-27,79.10,70.30,16.60,0.60
PIF,2022-01-28,79.10,70.30,16.60,0.60
PIF,2022-01-29,79.10,70.30,16.60,0.60
PIF,2022-01-30,79.10,70.30,16.60,0.60
PIF,2022-01-31,79.10,70.30,16.60,0.60
PIF,2022-02-01,79.10,70.30,16.60,0.60
PIF,2022-02-02,79.10,70.30,16.60,0.60
PIF,2022-02-03,79.10,70.30,16.60,0.60
PIF,2022-02-04,79.10,70.30,16.60,0.60
PIF,2022-02-05,79.10,70.30,16.60,0.60
PIF,2022-02-06,79.10,70.30,16.60,0.60
PIF,2022-02-07,80.00,71.40,21.40,0.80
PIF,2022-02-08,80.00,71.40,21.40,0.80
PIF,2022-02-09,80.00,71.40,21.40,0.80
PIF,2022-02-10,80.00,71.40,21.40,0.80
PIF,2022-02-11,80.00,71.40,21.40,0.80
PIF,2022-02-12,80.00,71.40,21.40,0.80
PIF,2022-02-13,80.00,71.40,21.40,0.80
PIF,2022-02-14,80.70,72.40,27.70,0.90
PIF,2022-02-15,80.70,72.40,27.70,0.90
PIF,2022-02-16,80.70,72.40,27.70,0.90
PIF,2022-02-17,80.70,72.40,27.70,0.90
PIF,2022-02-18,80.70,72.40,27.70,0.90
PIF,2022-02-19,80.70,72.40,27.70,0.90
PIF,2022-02-20,80.70,72.40,27.70,0.90
PIF,2022-02-21,81.10,73.20,33.60,1.10
PIF,2022-02-22,81.10,73.20,33.60,1.10
PIF,2022-02-23,81.10,73.20,33.60,1.10
PIF,2022-02-24,81.10,73.20,33.60,1.10
PIF,2022-02-25,81.10,73.20,33.60,1.10
PIF,2022-02-26,81.10,73.20,33.60,1.10
PIF,2022-02-27,81.10,73.20,33.60,1.10
PIF,2022-02-28,81.40,73.80,37.40,1.10
PIF,2022-03-01,81.40,73.80,37.40,1.10
PIF,2022-03-02,81.40,73.80,37.40,1.10
PIF,2022-03-03,81.40,73.80,37.40,1.10
PIF,2022-03-04,81.40,73.80,37.40,1.10
PIF,2022-03-05,81.40,73.80,37.40,1.10
PIF,2022-03-06,81.40,73.80,37.40,1.10
PIF,2022-03-07,81.60,74.30,40.20,1.20
PIF,2022-03-08,81.60,74.30,40.20,1.20
PIF,2022-03-09,81.60,74.30,40.20,1.20
PIF,2022-03-10,81.60,74.30,40.20,1.20
PIF,2022-03-11,81.60,74.30,40.20,1.20
PIF,2022-03-12,81.60,74.30,40.20,1.20
PIF,2022-03-13,81.60,74.30,40.20,1.20
PIF,2022-03-14,81.80,74.80,43.10,1.20
PIF,2022-03-15,81.80,74.80,43.10,1.20
PIF,2022-03-16,81.80,74.80,43.10,1.20
PIF,2022-03-17,81.80,74.80,43.10,1.20
PIF,2022-03-18,81.80,74.80,43.10,1.20
PIF,2022-03-19,81.80,74.80,43.10,1.20
PIF,2022-03-20,81.80,74.80,43.10,1.20
PIF,2022-03-21,81.90,75.20,44.70,1.20
PIF,2022-03-22,81.90,75.20,44.70,1.20
PIF,2022-03-23,81.90,75.20,44.70,1.20
PIF,2022-03-24,81.90,75.20,44.70,1.20
PIF,2022-03-25,81.90,75.20,44.70,1.20
PIF,2022-03-26,81.90,75.20,44.70,1.20
PIF,2022-03-27,81.90,75.20,44.70,1.20
PIF,2022-03-28,82.00,75.40,45.70,1.10
PIF,2022-03-29,82.00,75.40,45.70,1.10
PIF,2022-03-30,82.00,75.40,45.70,1.10
PIF,2022-03-31,82.00,75.40,45.70,1.10
PIF,2022-04-01,82.00,75.40,45.70,1.10
PIF,2022-04-02,82.00,75.40,45.70,1.10
PIF,2022-04-03,82.00,75.40,45.70,1.10
PIF,2022-04-04,82.00,75.40,45.70,1.10
PIF,2022-04-05,82.00,75.40,45.70,1.10
PIF,2022-04-06,82.00,75.40,45.70,1.10
PIF,2022-04-07,82.00,75.40,45.70,1.10
PIF,2022-04-08,82.00,75.40,45.70,1.10
PIF,2022-04-09,82.00,75.40,45.70,1.10
PIF,2022-04-10,82.00,75.40,45.70,1.10
PIF,2022-04-11,82.60,76.40,49.50,1.20
PIF,2022-04-12,82.60,76.40,49.50,1.20
PIF,2022-04-13,82.60,76.40,49.50,1.20
PIF,2022-04-14,82.60,76.40,49.50,1.20
PIF,2022-04-15,82.60,76.40,49.50,1.20
PIF,2022-04-16,82.60,76.40,49.50,1.20
PIF,2022-04-17,82.60,76.40,49.50,1.20
PIF,2022-04-18,83.20,77.10,52.50,1.20
PIF,2022-04-19,83.20,77.10,52.50,1.20
PIF,2022-04-20,83.20,77.10,52.50,1.20
PIF,2022-04-21,83.20,77.10,52.50,1.20
PIF,2022-04-22,83.20,77.10,52.50,1.20
PIF,2022-04-23,83.20,77.10,52.50,1.20
PIF,2022-04-24,83.20,77.10,52.50,1.20
PIF,2022-04-25,84.00,77.90,56.00,1.30
PIF,2022-04-26,84.00,77.90,56.00,1.30
PIF,2022-04-27,84.00,77.90,56.00,1.30
PIF,2022-04-28,84.00,77.90,56.00,1.30
PIF,2022-04-29,84.00,77.90,56.00,1.30
PIF,2022-04-30,84.00,77.90,56.00,1.30
PIF,2022-05-01,84.00,77.90,56.00,1.30
PIF,2022-05-02,84.60,78.40,58.30,0.90
PIF,2022-05-03,84.60,78.40,58.30,0.90
PIF,2022-05-04,84.60,78.40,58.30,0.90
PIF,2022-05-05,84.60,78.40,58.30,0.90
PIF,2022-05-06,84.60,78.40,58.30,0.90
PIF,2022-05-07,84.60,78.40,58.30,0.90
PIF,2022-05-08,84.60,78.40,58.30,0.90
PIF,2022-05-09,85.40,78.80,59.80,0.90
PIF,2022-05-10,85.40,78.80,59.80,0.90
PIF,2022-05-11,85.40,78.80,59.80,0.90
PIF,2022-05-12,85.40,78.80,59.80,0.90
PIF,2022-05-13,85.40,78.80,59.80,0.90
PIF,2022-05-14,85.40,78.80,59.80,0.90
PIF,2022-05-15,85.40,78.80,59.80,0.90
PIF,2022-05-16,86.90,79.40,61.00,0.90
PIF,2022-05-17,86.90,79.40,61.00,0.90
PIF,2022-05-18,86.90,79.40,61.00,0.90
PIF,2022-05-19,86.90,79.40,61.00,0.90
PIF,2022-05-20,86.90,79.40,61.00,0.90
PIF,2022-05-21,86.90,79.40,61.00,0.90
PIF,2022-05-22,86.90,79.40,61.00,0.90
PIF,2022-05-23,87.40,80.00,62.30,0.90
TAO,2021-11-22,78.90,47.20,0.00,0.00
TAO,2021-11-23,78.90,47.20,0.00,0.00
TAO,2021-11-24,78.90,47.20,0.00,0.00
TAO,2021-11-25,78.90,47.20,0.00,0.00
TAO,2021-11-26,78.90,47.20,0.00,0.00
TAO,2021-11-27,78.90,47.20,0.00,0.00
TAO,2021-11-28,78.90,47.20,0.00,0.00
TAO,2021-11-29,80.00,54.70,0.00,0.00
TAO,2021-11-30,80.00,54.70,0.00,0.00
TAO,2021-12-01,80.00,54.70,0.00,0.00
TAO,2021-12-02,80.00,54.70,0.00,0.00
TAO,2021-12-03,80.00,54.70,0.00,0.00
TAO,2021-12-04,80.00,54.70,0.00,0.00
TAO,2021-12-05,80.00,54.70,0.00,0.00
TAO,2021-12-06,79.80,61.10,0.00,0.00
TAO,2021-12-07,79.80,61.10,0.00,0.00
TAO,2021-12-08,79.80,61.10,0.00,0.00
TAO,2021-12-09,79.80,61.10,0.00,0.00
TAO,2021-12-10,79.80,61.10,0.00,0.00
TAO,2021-12-11,79.80,61.10,0.00,0.00
TAO,2021-12-12,79.80,61.10,0.00,0.00
TAO,2021-12-13,81.10,65.50,0.00,0.00
TAO,2021-12-14,81.10,65.50,0.00,0.00
TAO,2021-12-15,81.10,65.50,0.00,0.00
TAO,2021-12-16,81.10,65.50,0.00,0.00
TAO,2021-12-17,81.10,65.50,0.00,0.00
TAO,2021-12-18,81.10,65.50,0.00,0.00
TAO,2021-12-19,81.10,65.50,0.00,0.00
TAO,2021-12-20,81.60,66.80,0.00,0.00
TAO,2021-12-21,81.60,66.80,0.00,0.00
TAO,2021-12-22,81.60,66.80,0.00,0.00
TAO,2021-12-23,81.60,66.80,0.00,0.00
TAO,2021-12-24,81.60,66.80,0.00,0.00
TAO,2021-12-25,81.60,66.80,0.00,0.00
TAO,2021-12-26,81.60,66.80,0.00,0.00
TAO,2021-12-27,81.70,68.30,0.50,0.00
TAO,2021-12-28,81.70,68.30,0.50,0.00
TAO,2021-12-29,81.70,68.30,0.50,0.00
TAO,2021-12-30,81.70,68.30,0.50,0.00
TAO,2021-12-31,81.70,68.30,0.50,0.00
TAO,2022-01-01,81.70,68.30,0.50,0.00
TAO,2022-01-02,81.70,68.30,0.50,0.00
TAO,2022-01-03,81.90,70.20,0.80,0.00
TAO,2022-01-04,81.90,70.20,0.80,0.00
TAO,2022-01-05,81.90,70.20,0.80,0.00
TAO,2022-01-06,81.90,70.20,0.80,0.00
TAO,2022-01-07,81.90,70.20,0.80,0.00
TAO,2022-01-08,81.90,70.20,0.80,0.00
TAO,2022-01-09,81.90,70.20,0.80,0.00
TAO,2022-01-10,81.90,70.20,0.80,0.00
TAO,2022-01-11,81.90,70.20,0.80,0.00
TAO,2022-01-12,81.90,70.20,0.80,0.00
TAO,2022-01-13,81.90,70.20,0.80,0.00
TAO,2022-01-14,81.90,70.20,0.80,0.00
TAO,2022-01-15,81.90,70.20,0.80,0.00
TAO,2022-01-16,81.90,70.20,0.80,0.00
TAO,2022-01-17,82.80,74.00,9.60,0.30
TAO,2022-01-18,82.80,74.00,9.60,0.30
TAO,2022-01-19,82.80,74.00,9.60,0.30
TAO,2022-01-20,82.80,74.00,9.60,0.30
TAO,2022-01-21,82.80,74.00,9.60,0.30
TAO,2022-01-22,82.80,74.00,9.60,0.30
TAO,2022-01-23,82.80,74.00,9.60,0.30
TAO,2022-01-24,83.40,75.90,17.70,0.40
TAO,2022-01-25,83.40,75.90,17.70,0.40
TAO,2022-01-26,83.40,75.90,17.70,0.40
TAO,2022-01-27,83.40,75.90,17.70,0.40
TAO,2022-01-28,83.40,75.90,17.70,0.40
TAO,2022-01-29,83.40,75.90,17.70,0.40
TAO,2022-01-30,83.40,75.90,17.70,0.40
TAO,2022-01-31,83.40,75.90,17.70,0.40
TAO,2022-02-01,83.40,75.90,17.70,0.40
TAO,2022-02-02,83.40,75.90,17.70,0.40
TAO,2022-02-03,83.40,75.90,17.70,0.40
TAO,2022-02-04,83.40,75.90,17.70,0.40
TAO,2022-02-05,83.40,75.90,17.70,0.40
TAO,2022-02-06,83.40,75.90,17.70,0.40
TAO,2022-02-07,84.00,77.10,24.10,0.50
TAO,2022-02-08,84.00,77.10,24.10,0.50
TAO,2022-02-09,84.00,77.10,24.10,0.50
TAO,2022-02-10,84.00,77.10,24.10,0.50
TAO,2022-02-11,84.00,77.10,24.10,0.50
TAO,2022-02-12,84.00,77.10,24.10,0.50
TAO,2022-02-13,84.00,77.10,24.10,0.50
TAO,2022-02-14,84.30,77.70,31.20,0.50
TAO,2022-02-15,84.30,77.70,31.20,0.50
TAO,2022-02-16,84.30,77.70,31.20,0.50
TAO,2022-02-17,84.30,77.70,31.20,0.50
TAO,2022-02-18,84.30,77.70,31.20,0.50
TAO,2022-02-19,84.30,77.70,31.20,0.50
TAO,2022-02-20,84.30,77.70,31.20,0.50
TAO,2022-02-21,84.50,78.10,37.10,0.50
TAO,2022-02-22,84.50,78.10,37.10,0.50
TAO,2022-02-23,84.50,78.10,37.10,0.50
TAO,2022-02-24,84.50,78.10,37.10,0.50
TAO,2022-02-25,84.50,78.10,37.10,0.50
TAO,2022-02-26,84.50,78.10,37.10,0.50
TAO,2022-02-27,84.50,78.10,37.10,0.50
TAO,2022-02-28,84.60,78.60,41.90,0.50
TAO,2022-03-01,84.60,78.60,41.90,0.50
TAO,2022-03-02,84.60,78.60,41.90,0.50
TAO,2022-03-03,84.60,78.60,41.90,0.50
TAO,2022-03-04,84.60,78.60,41.90,0.50
TAO,2022-03-05,84.60,78.60,41.90,0.50
TAO,2022-03-06,84.60,78.60,41.90,0.50
TAO,2022-03-07,84.80,79.00,46.60,0.50
TAO,2022-03-08,84.80,79.00,46.60,0.50
TAO,2022-03-09,84.80,79.00,46.60,0.50
TAO,2022-03-10,84.80,79.00,46.60,0.50
TAO,2022-03-11,84.80,79.00,46.60,0.50
TAO,2022-03-12,84.80,79.00,46.60,0.50
TAO,2022-03-13,84.80,79.00,46.60,0.50
TAO,2022-03-14,85.00,79.50,49.00,0.50
TAO,2022-03-15,85.00,79.50,49.00,0.50
TAO,2022-03-16,85.00,79.50,49.00,0.50
TAO,2022-03-17,85.00,79.50,49.00,0.50
TAO,2022-03-18,85.00,79.50,49.00,0.50
TAO,2022-03-19,85.00,79.50,49.00,0.50
TAO,2022-03-20,85.00,79.50,49.00,0.50
TAO,2022-03-21,85.10,79.80,50.60,0.50
TAO,2022-03-22,85.10,79.80,50.60,0.50
TAO,2022-03-23,85.10,79.80,50.60,0.50
TAO,2022-03-24,85.10,79.80,50.60,0.50
TAO,2022-03-25,85.10,79.80,50.60,0.50
TAO,2022-03-26,85.10,79.80,50.60,0.50
TAO,2022-03-27,85.10,79.80,50.60,0.50
TAO,2022-03-28,85.10,80.00,51.70,0.50
TAO,2022-03-29,85.10,80.00,51.70,0.50
TAO,2022-03-30,85.10,80.00,51.70,0.50
TAO,2022-03-31,85.10,80.00,51.70,0.50
TAO,2022-04-01,85.10,80.00,51.70,0.50
TAO,2022-04-02,85.10,80.00,51.70,0.50
TAO,2022-04-03,85.10,80.00,51.70,0.50
TAO,2022-04-04,85.10,80.00,51.70,0.50
TAO,2022-04-05,85.10,80.00,51.70,0.50
TAO,2022-04-06,85.10,80.00,51.70,0.50
TAO,2022-04-07,85.10,80.00,51.70,0.50
TAO,2022-04-08,85.10,80.00,51.70,0.50
TAO,2022-04-09,85.10,80.00,51.70,0.50
TAO,2022-04-10,85.10,80.00,51.70,0.50
TAO,2022-04-11,85.40,80.60,54.40,0.50
TAO,2022-04-12,85.40,80.60,54.40,0.50
TAO,2022-04-13,85.40,80.60,54.40,0.50
TAO,2022-04-14,85.40,80.60,54.40,0.50
TAO,2022-04-15,85.40,80.60,54.40,0.50
TAO,2022-04-16,85.40,80.60,54.40,0.50
TAO,2022-04-17,85.40,80.60,54.40,0.50
TAO,2022-04-18,85.70,81.00,56.60,0.50
TAO,2022-04-19,85.70,81.00,56.60,0.50
TAO,2022-04-20,85.70,81.00,56.60,0.50
TAO,2022-04-21,85.70,81.00,56.60,0.50
TAO,2022-04-22,85.70,81.00,56.60,0.50
TAO,2022-04-23,85.70,81.00,56.60,0.50
TAO,2022-04-24,85.70,81.00,56.60,0.50
TAO,2022-04-25,85.90,81.20,58.10,0.50
TAO,2022-04-26,85.90,81.20,58.10,0.50
TAO,2022-04-27,85.90,81.20,58.10,0.50
TAO,2022-04-28,85.90,81.20,58.10,0.50
TAO,2022-04-29,85.90,81.20,58.10,0.50
TAO,2022-04-30,85.90,81.20,58.10,0.50
TAO,2022-05-01,85.90,81.20,58.10,0.50
TAO,2022-05-02,86.10,81.50,59.60,0.50
TAO,2022-05-03,86.10,81.50,59.60,0.50
TAO,2022-05-04,86.10,81.50,59.60,0.50
TAO,2022-05-05,86.10,81.50,59.60,0.50
TAO,2022-05-06,86.10,81.50,59.60,0.50
TAO,2022-05-07,86.10,81.50,59.60,0.50
TAO,2022-05-08,86.10,81.50,59.60,0.50
TAO,2022-05-09,86.50,81.90,62.10,0.50
TAO,2022-05-10,86.50,81.90,62.10,0.50
TAO,2022-05-11,86.50,81.90,62.10,0.50
TAO,2022-05-12,86.50,81.90,62.10,0.50
TAO,2022-05-13,86.50,81.90,62.10,0.50
TAO,2022-05-14,86.50,81.90,62.10,0.50
TAO,2022-05-15,86.50,81.90,62.10,0.50
TAO,2022-05-16,87.10,82.40,64.10,0.50
TAO,2022-05-17,87.10,82.40,64.10,0.50
TAO,2022-05-18,87.10,82.40,64.10,0.50
TAO,2022-05-19,87.10,82.40,64.10,0.50
TAO,2022-05-20,87.10,82.40,64.10,0.50
TAO,2022-05-21,87.10,82.40,64.10,0.50
TAO,2022-05-22,87.10,82.40,64.10,0.50
TAO,2022-05-23,87.70,82.70,65.30,0.50
TNN,2021-11-22,74.70,45.60,0.00,0.00
TNN,2021-11-23,74.70,45.60,0.00,0.00
TNN,2021-11-24,74.70,45.60,0.00,0.00
TNN,2021-11-25,74.70,45.60,0.00,0.00
TNN,2021-11-26,74.70,45.60,0.00,0.00
TNN,2021-11-27,74.70,45.60,0.00,0.00
TNN,2021-11-28,74.70,45.60,0.00,0.00
TNN,2021-11-29,75.40,51.90,0.00,0.00
TNN,2021-11-30,75.40,51.90,0.00,0.00
TNN,2021-12-01,75.40,51.90,0.00,0.00
TNN,2021-12-02,75.40,51.90,0.00,0.00
TNN,2021-12-03,75.40,51.90,0.00,0.00
TNN,2021-12-04,75.40,51.90,0.00,0.00
TNN,2021-12-05,75.40,51.90,0.00,0.00
TNN,2021-12-06,76.70,61.20,0.00,0.00
TNN,2021-12-07,76.70,61.20,0.00,0.00
TNN,2021-12-08,76.70,61.20,0.00,0.00
TNN,2021-12-09,76.70,61.20,0.00,0.00
TNN,2021-12-10,76.70,61.20,0.00,0.00
TNN,2021-12-11,76.70,61.20,0.00,0.00
TNN,2021-12-12,76.70,61.20,0.00,0.00
TNN,2021-12-13,77.00,61.50,0.00,0.00
TNN,2021-12-14,77.00,61.50,0.00,0.00
TNN,2021-12-15,77.00,61.50,0.00,0.00
TNN,2021-12-16,77.00,61.50,0.00,0.00
TNN,2021-12-17,77.00,61.50,0.00,0.00
TNN,2021-12-18,77.00,61.50,0.00,0.00
TNN,2021-12-19,77.00,61.50,0.00,0.00
TNN,2021-12-20,77.80,63.30,0.00,0.00
TNN,2021-12-21,77.80,63.30,0.00,0.00
TNN,2021-12-22,77.80,63.30,0.00,0.00
TNN,2021-12-23,77.80,63.30,0.00,0.00
TNN,2021-12-24,77.80,63.30,0.00,0.00
TNN,2021-12-25,77.80,63.30,0.00,0.00
TNN,2021-12-26,77.80,63.30,0.00,0.00
TNN,2021-12-27,78.00,64.40,0.40,0.00
TNN,2021-12-28,78.00,64.40,0.40,0.00
TNN,2021-12-29,78.00,64.40,0.40,0.00
TNN,2021-12-30,78.00,64.40,0.40,0.00
TNN,2021-12-31,78.00,64.40,0.40,0.00
TNN,2022-01-01,78.00,64.40,0.40,0.00
TNN,2022-01-02,78.00,64.40,0.40,0.00
TNN,2022-01-03,78.30,66.40,0.50,0.00
TNN,2022-01-04,78.30,66.40,0.50,0.00
TNN,2022-01-05,78.30,66.40,0.50,0.00
TNN,2022-01-06,78.30,66.40,0.50,0.00
TNN,2022-01-07,78.30,66.40,0.50,0.00
TNN,2022-01-08,78.30,66.40,0.50,0.00
TNN,2022-01-09,78.30,66.40,0.50,0.00
TNN,2022-01-10,78.30,66.40,0.50,0.00
TNN,2022-01-11,78.30,66.40,0.50,0.00
TNN,2022-01-12,78.30,66.40,0.50,0.00
TNN,2022-01-13,78.30,66.40,0.50,0.00
TNN,2022-01-14,78.30,66.40,0.50,0.00
TNN,2022-01-15,78.30,66.40,0.50,0.00
TNN,2022-01-16,78.30,66.40,0.50,0.00
TNN,2022-01-17,79.00,69.90,6.60,0.40
TNN,2022-01-18,79.00,69.90,6.60,0.40
TNN,2022-01-19,79.00,69.90,6.60,0.40
TNN,2022-01-20,79.00,69.90,6.60,0.40
TNN,2022-01-21,79.00,69.90,6.60,0.40
TNN,2022-01-22,79.00,69.90,6.60,0.40
TNN,2022-01-23,79.00,69.90,6.60,0.40
TNN,2022-01-24,79.60,71.20,14.20,0.70
TNN,2022-01-25,79.60,71.20,14.20,0.70
TNN,2022-01-26,79.60,71.20,14.20,0.70
TNN,2022-01-27,79.60,71.20,14.20,0.70
TNN,2022-01-28,79.60,71.20,14.20,0.70
TNN,2022-01-29,79.60,71.20,14.20,0.70
TNN,2022-01-30,79.60,71.20,14.20,0.70
TNN,2022-01-31,79.60,71.20,14.20,0.70
TNN,2022-02-01,79.60,71.20,14.20,0.70
TNN,2022-02-02,79.60,71.20,14.20,0.70
TNN,2022-02-03,79.60,71.20,14.20,0.70
TNN,2022-02-04,79.60,71.20,14.20,0.70
TNN,2022-02-05,79.60,71.20,14.20,0.70
TNN,2022-02-06,79.60,71.20,14.20,0.70
TNN,2022-02-07,80.40,72.40,19.70,0.90
TNN,2022-02-08,80.40,72.40,19.70,0.90
TNN,2022-02-09,80.40,72.40,19.70,0.90
TNN,2022-02-10,80.40,72.40,19.70,0.90
TNN,2022-02-11,80.40,72.40,19.70,0.90
TNN,2022-02-12,80.40,72.40,19.70,0.90
TNN,2022-02-13,80.40,72.40,19.70,0.90
TNN,2022-02-14,81.00,73.40,25.10,1.00
TNN,2022-02-15,81.00,73.40,25.10,1.00
TNN,2022-02-16,81.00,73.40,25.10,1.00
TNN,2022-02-17,81.00,73.40,25.10,1.00
TNN,2022-02-18,81.00,73.40,25.10,1.00
TNN,2022-02-19,81.00,73.40,25.10,1.00
TNN,2022-02-20,81.00,73.40,25.10,1.00
TNN,2022-02-21,81.60,74.30,32.40,1.10
TNN,2022-02-22,81.60,74.30,32.40,1.10
TNN,2022-02-23,81.60,74.30,32.40,1.10
TNN,2022-02-24,81.60,74.30,32.40,1.10
TNN,2022-02-25,81.60,74.30,32.40,1.10
TNN,2022-02-26,81.60,74.30,32.40,1.10
TNN,2022-02-27,81.60,74.30,32.40,1.10
TNN,2022-02-28,81.90,75.10,38.10,1.10
TNN,2022-03-01,81.90,75.10,38.10,1.10
TNN,2022-03-02,81.90,75.10,38.10,1.10
TNN,2022-03-03,81.90,75.10,38.10,1.10
TNN,2022-03-04,81.90,75.10,38.10,1.10
TNN,2022-03-05,81.90,75.10,38.10,1.10
TNN,2022-03-06,81.90,75.10,38.10,1.10
TNN,2022-03-07,82.10,75.60,41.70,1.10
TNN,2022-03-08,82.10,75.60,41.70,1.10
TNN,2022-03-09,82.10,75.60,41.70,1.10
TNN,2022-03-10,82.10,75.60,41.70,1.10
TNN,2022-03-11,82.10,75.60,41.70,1.10
TNN,2022-03-12,82.10,75.60,41.70,1.10
TNN,2022-03-13,82.10,75.60,41.70,1.10
TNN,2022-03-14,82.40,76.20,44.30,1.10
TNN,2022-03-15,82.40,76.20,44.30,1.10
TNN,2022-03-16,82.40,76.20,44.30,1.10
TNN,2022-03-17,82.40,76.20,44.30,1.10
TNN,2022-03-18,82.40,76.20,44.30,1.10
TNN,2022-03-19,82.40,76.20,44.30,1.10
TNN,2022-03-20,82.40,76.20,44.30,1.10
TNN,2022-03-21,82.60,76.70,46.00,1.10
