id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
2778,2022/5/25,2022/5/25,台北市,北投區,845,24308
2779,2022/5/25,2022/5/25,台北市,士林區,739,24178
2780,2022/5/25,2022/5/25,台北市,內湖區,1117,22045
2781,2022/5/25,2022/5/25,台北市,中山區,746,20552
2782,2022/5/25,2022/5/25,台北市,信義區,721,20038
2783,2022/5/25,2022/5/25,台北市,大安區,581,19358
2784,2022/5/25,2022/5/25,台北市,松山區,531,14579
2785,2022/5/25,2022/5/25,台北市,大同區,407,12677
2786,2022/5/25,2022/5/25,台北市,南港區,451,11652
2787,2022/5/25,2022/5/25,台北市,中正區,358,10900
2788,2022/5/25,2022/5/25,台南市,全區,5756,70106
2789,2022/5/25,2022/5/25,台南市,永康區,1100,13090
2790,2022/5/25,2022/5/25,台南市,安南區,643,7828
2791,2022/5/25,2022/5/25,台南市,東區,488,6487
2792,2022/5/25,2022/5/25,台南市,南區,310,5282
2793,2022/5/25,2022/5/25,台南市,北區,382,5094
2794,2022/5/25,2022/5/25,台南市,仁德區,305,3697
2795,2022/5/25,2022/5/25,台南市,歸仁區,208,2879
2796,2022/5/25,2022/5/25,台南市,安平區,192,2688
2797,2022/5/25,2022/5/25,台南市,中西區,177,2598
2798,2022/5/25,2022/5/25,台南市,善化區,191,2115
2799,2022/5/25,2022/5/25,台南市,新營區,207,2059
2800,2022/5/25,2022/5/25,台南市,新化區,238,1822
2801,2022/5/25,2022/5/25,台南市,新市區,157,1795
2802,2022/5/25,2022/5/25,台南市,佳里區,172,1515
2803,2022/5/25,2022/5/25,台南市,關廟區,118,1396
2804,2022/5/25,2022/5/25,台南市,麻豆區,129,1298
2805,2022/5/25,2022/5/25,台南市,安定區,87,1144
2806,2022/5/25,2022/5/25,台南市,柳營區,69,751
2807,2022/5/25,2022/5/25,台南市,西港區,67,634
2808,2022/5/25,2022/5/25,台南市,官田區,46,579
2809,2022/5/25,2022/5/25,台南市,學甲區,42,570
2810,2022/5/25,2022/5/25,台南市,六甲區,65,537
2811,2022/5/25,2022/5/25,台南市,鹽水區,32,521
2812,2022/5/25,2022/5/25,台南市,七股區,42,464
2813,2022/5/25,2022/5/25,台南市,下營區,38,463
2814,2022/5/25,2022/5/25,台南市,後壁區,29,431
2815,2022/5/25,2022/5/25,台南市,白河區,21,398
2816,2022/5/25,2022/5/25,台南市,山上區,24,375
2817,2022/5/25,2022/5/25,台南市,東山區,26,342
2818,2022/5/25,2022/5/25,台南市,將軍區,32,336
2819,2022/5/25,2022/5/25,台南市,玉井區,29,237
2820,2022/5/25,2022/5/25,台南市,大內區,20,187
2821,2022/5/25,2022/5/25,台南市,北門區,19,154
2822,2022/5/25,2022/5/25,台南市,左鎮區,29,123
2823,2022/5/25,2022/5/25,台南市,南化區,9,93
2824,2022/5/25,2022/5/25,台南市,楠西區,10,86
2825,2022/5/25,2022/5/25,台南市,龍崎區,3,38
2826,2022/5/25,2022/5/25,台東縣,全區,677,10010
2827,2022/5/25,2022/5/25,台東縣,台東市,380,5346
2828,2022/5/25,2022/5/25,台東縣,卑南鄉,42,706
2829,2022/5/25,2022/5/25,台東縣,成功鎮,24,590
2830,2022/5/25,2022/5/25,台東縣,太麻里鄉,37,445
2831,2022/5/25,2022/5/25,台東縣,海端鄉,22,345
2832,2022/5/25,2022/5/25,台東縣,關山鎮,26,344
2833,2022/5/25,2022/5/25,台東縣,蘭嶼鄉,18,334
2834,2022/5/25,2022/5/25,台東縣,長濱鄉,22,333
2835,2022/5/25,2022/5/25,台東縣,東河鄉,20,313
2836,2022/5/25,2022/5/25,台東縣,金峰鄉,11,230
2837,2022/5/25,2022/5/25,台東縣,鹿野鄉,19,226
2838,2022/5/25,2022/5/25,台東縣,綠島鄉,2,224
2839,2022/5/25,2022/5/25,台東縣,池上鄉,12,201
2840,2022/5/25,2022/5/25,台東縣,延平鄉,21,167
2841,2022/5/25,2022/5/25,台東縣,大武鄉,15,136
2842,2022/5/25,2022/5/25,台東縣,達仁鄉,6,70
2843,2022/5/25,2022/5/25,嘉義市,全區,521,7133
2844,2022/5/25,2022/5/25,嘉義市,西區,291,4155
2845,2022/5/25,2022/5/25,嘉義市,東區,230,2978
2846,2022/5/25,2022/5/25,嘉義縣,全區,898,11038
2847,2022/5/25,2022/5/25,嘉義縣,民雄鄉,201,1993
2848,2022/5/25,2022/5/25,嘉義縣,水上鄉,105,1734
2849,2022/5/25,2022/5/25,嘉義縣,太保市,79,1049
2850,2022/5/25,2022/5/25,嘉義縣,中埔鄉,82,990
2851,2022/5/25,2022/5/25,嘉義縣,朴子市,57,887
2852,2022/5/25,2022/5/25,嘉義縣,大林鎮,85,856
2853,2022/5/25,2022/5/25,嘉義縣,新港鄉,49,534
2854,2022/5/25,2022/5/25,嘉義縣,竹崎鄉,43,526
2855,2022/5/25,2022/5/25,嘉義縣,布袋鎮,25,415
2856,2022/5/25,2022/5/25,嘉義縣,六腳鄉,33,362
2857,2022/5/25,2022/5/25,嘉義縣,鹿草鄉,36,355
2858,2022/5/25,2022/5/25,嘉義縣,梅山鄉,35,328
2859,2022/5/25,2022/5/25,嘉義縣,溪口鄉,19,290
2860,2022/5/25,2022/5/25,嘉義縣,東石鄉,8,225
2861,2022/5/25,2022/5/25,嘉義縣,番路鄉,12,177
2862,2022/5/25,2022/5/25,嘉義縣,義竹鄉,21,176
2863,2022/5/25,2022/5/25,嘉義縣,阿里山鄉,7,118
2864,2022/5/25,2022/5/25,嘉義縣,大埔鄉,1,23
2865,2022/5/25,2022/5/25,基隆市,全區,1711,49133
2866,2022/5/25,2022/5/25,基隆市,安樂區,479,10753
2867,2022/5/25,2022/5/25,基隆市,中正區,218,7431
2868,2022/5/25,2022/5/25,基隆市,信義區,230,7358
2869,2022/5/25,2022/5/25,基隆市,七堵區,253,7043
2870,2022/5/25,2022/5/25,基隆市,中山區,192,5884
2871,2022/5/25,2022/5/25,基隆市,仁愛區,176,5612
2872,2022/5/25,2022/5/25,基隆市,暖暖區,163,5051
2873,2022/5/25,2022/5/25,境外移入,全區,59,12753
2874,2022/5/25,2022/5/25,境外移入,空值,59,12753
2875,2022/5/25,2022/5/25,宜蘭縣,全區,2025,35553
2876,2022/5/25,2022/5/25,宜蘭縣,宜蘭市,419,7184
2877,2022/5/25,2022/5/25,宜蘭縣,羅東鎮,279,5085
2878,2022/5/25,2022/5/25,宜蘭縣,冬山鄉,208,4109
2879,2022/5/25,2022/5/25,宜蘭縣,蘇澳鎮,231,3486
2880,2022/5/25,2022/5/25,宜蘭縣,礁溪鄉,203,3089
2881,2022/5/25,2022/5/25,宜蘭縣,五結鄉,120,2939
2882,2022/5/25,2022/5/25,宜蘭縣,員山鄉,134,2478
2883,2022/5/25,2022/5/25,宜蘭縣,頭城鎮,109,1995
2884,2022/5/25,2022/5/25,宜蘭縣,壯圍鄉,102,1587
2885,2022/5/25,2022/5/25,宜蘭縣,三星鄉,127,1513
2886,2022/5/25,2022/5/25,宜蘭縣,南澳鄉,34,1294
2887,2022/5/25,2022/5/25,宜蘭縣,大同鄉,59,794
2888,2022/5/25,2022/5/25,屏東縣,全區,2435,32881
2889,2022/5/25,2022/5/25,屏東縣,屏東市,694,9464
2890,2022/5/25,2022/5/25,屏東縣,東港鎮,158,2593
2891,2022/5/25,2022/5/25,屏東縣,萬丹鄉,129,2307
2892,2022/5/25,2022/5/25,屏東縣,內埔鄉,171,2243
2893,2022/5/25,2022/5/25,屏東縣,潮州鎮,221,2015
2894,2022/5/25,2022/5/25,屏東縣,新園鄉,128,1744
2895,2022/5/25,2022/5/25,屏東縣,長治鄉,103,1374
2896,2022/5/25,2022/5/25,屏東縣,恆春鎮,58,1140
2897,2022/5/25,2022/5/25,屏東縣,鹽埔鄉,67,955
2898,2022/5/25,2022/5/25,屏東縣,里港鄉,69,893
2899,2022/5/25,2022/5/25,屏東縣,九如鄉,58,818
2900,2022/5/25,2022/5/25,屏東縣,枋寮鄉,59,611
2901,2022/5/25,2022/5/25,屏東縣,萬巒鄉,58,514
2902,2022/5/25,2022/5/25,屏東縣,瑪家鄉,28,492
2903,2022/5/25,2022/5/25,屏東縣,來義鄉,47,478
2904,2022/5/25,2022/5/25,屏東縣,三地門鄉,31,451
2905,2022/5/25,2022/5/25,屏東縣,麟洛鄉,29,447
2906,2022/5/25,2022/5/25,屏東縣,竹田鄉,37,445
2907,2022/5/25,2022/5/25,屏東縣,泰武鄉,31,439
2908,2022/5/25,2022/5/25,屏東縣,高樹鄉,37,432
2909,2022/5/25,2022/5/25,屏東縣,林邊鄉,27,409
2910,2022/5/25,2022/5/25,屏東縣,佳冬鄉,33,402
2911,2022/5/25,2022/5/25,屏東縣,崁頂鄉,21,293
2912,2022/5/25,2022/5/25,屏東縣,春日鄉,9,260
2913,2022/5/25,2022/5/25,屏東縣,新埤鄉,39,253
2914,2022/5/25,2022/5/25,屏東縣,獅子鄉,13,250
2915,2022/5/25,2022/5/25,屏東縣,南州鄉,9,240
2916,2022/5/25,2022/5/25,屏東縣,車城鄉,16,212
2917,2022/5/25,2022/5/25,屏東縣,琉球鄉,3,210
2918,2022/5/25,2022/5/25,屏東縣,牡丹鄉,16,160
2919,2022/5/25,2022/5/25,屏東縣,枋山鄉,9,133
2920,2022/5/25,2022/5/25,屏東縣,滿州鄉,21,129
2921,2022/5/25,2022/5/25,屏東縣,霧台鄉,6,75
2922,2022/5/25,2022/5/25,彰化縣,全區,3151,36807
2923,2022/5/25,2022/5/25,彰化縣,彰化市,611,7768
2924,2022/5/25,2022/5/25,彰化縣,員林市,328,3836
2925,2022/5/25,2022/5/25,彰化縣,鹿港鎮,355,3176
2926,2022/5/25,2022/5/25,彰化縣,和美鎮,226,2812
2927,2022/5/25,2022/5/25,彰化縣,花壇鄉,86,1600
2928,2022/5/25,2022/5/25,彰化縣,二林鎮,149,1476
2929,2022/5/25,2022/5/25,彰化縣,大村鄉,100,1341
2930,2022/5/25,2022/5/25,彰化縣,溪湖鎮,103,1218
2931,2022/5/25,2022/5/25,彰化縣,福興鄉,127,1181
2932,2022/5/25,2022/5/25,彰化縣,秀水鄉,82,1110
2933,2022/5/25,2022/5/25,彰化縣,伸港鄉,130,1100
2934,2022/5/25,2022/5/25,彰化縣,社頭鄉,77,1038
2935,2022/5/25,2022/5/25,彰化縣,埔心鄉,76,1015
2936,2022/5/25,2022/5/25,彰化縣,田中鎮,67,926
2937,2022/5/25,2022/5/25,彰化縣,永靖鄉,73,893
2938,2022/5/25,2022/5/25,彰化縣,北斗鎮,84,891
2939,2022/5/25,2022/5/25,彰化縣,芳苑鄉,97,848
2940,2022/5/25,2022/5/25,彰化縣,埤頭鄉,76,763
2941,2022/5/25,2022/5/25,彰化縣,芬園鄉,52,658
2942,2022/5/25,2022/5/25,彰化縣,溪州鄉,50,651
2943,2022/5/25,2022/5/25,彰化縣,埔鹽鄉,46,648
2944,2022/5/25,2022/5/25,彰化縣,線西鄉,42,501
2945,2022/5/25,2022/5/25,彰化縣,田尾鄉,36,491
2946,2022/5/25,2022/5/25,彰化縣,大城鄉,41,299
2947,2022/5/25,2022/5/25,彰化縣,竹塘鄉,21,290
2948,2022/5/25,2022/5/25,彰化縣,二水鄉,16,277
2949,2022/5/25,2022/5/25,新北市,全區,18688,520443
2950,2022/5/25,2022/5/25,新北市,板橋區,2574,76607
2951,2022/5/25,2022/5/25,新北市,中和區,1961,61485
2952,2022/5/25,2022/5/25,新北市,三重區,2288,61160
2953,2022/5/25,2022/5/25,新北市,新莊區,2162,58271
2954,2022/5/25,2022/5/25,新北市,新店區,1240,36716
2955,2022/5/25,2022/5/25,新北市,土城區,1076,31755
2956,2022/5/25,2022/5/25,新北市,汐止區,1234,29085
2957,2022/5/25,2022/5/25,新北市,蘆洲區,965,25723
2958,2022/5/25,2022/5/25,新北市,永和區,848,25721
2959,2022/5/25,2022/5/25,新北市,樹林區,815,22285
2960,2022/5/25,2022/5/25,新北市,淡水區,791,18520
2961,2022/5/25,2022/5/25,新北市,五股區,445,12250
2962,2022/5/25,2022/5/25,新北市,三峽區,442,12202
2963,2022/5/25,2022/5/25,新北市,林口區,443,10976
2964,2022/5/25,2022/5/25,新北市,泰山區,421,9997
2965,2022/5/25,2022/5/25,新北市,鶯歌區,334,9958
2966,2022/5/25,2022/5/25,新北市,瑞芳區,111,4219
2967,2022/5/25,2022/5/25,新北市,八里區,187,4080
2968,2022/5/25,2022/5/25,新北市,深坑區,116,3111
2969,2022/5/25,2022/5/25,新北市,金山區,47,1499
2970,2022/5/25,2022/5/25,新北市,萬里區,45,1335
2971,2022/5/25,2022/5/25,新北市,三芝區,71,1289
2972,2022/5/25,2022/5/25,新北市,烏來區,20,448
2973,2022/5/25,2022/5/25,新北市,石碇區,8,425
2974,2022/5/25,2022/5/25,新北市,石門區,9,348
2975,2022/5/25,2022/5/25,新北市,貢寮區,12,331
2976,2022/5/25,2022/5/25,新北市,雙溪區,4,279
2977,2022/5/25,2022/5/25,新北市,平溪區,4,194
2978,2022/5/25,2022/5/25,新北市,坪林區,15,174
2979,2022/5/25,2022/5/25,新竹市,全區,1737,25749
2980,2022/5/25,2022/5/25,新竹市,東區,907,13317
2981,2022/5/25,2022/5/25,新竹市,北區,512,7796
2982,2022/5/25,2022/5/25,新竹市,香山區,318,4636
2983,2022/5/25,2022/5/25,新竹縣,全區,2311,40633
2984,2022/5/25,2022/5/25,新竹縣,竹北市,783,13605
2985,2022/5/25,2022/5/25,新竹縣,湖口鄉,463,9192
2986,2022/5/25,2022/5/25,新竹縣,竹東鎮,436,6159
2987,2022/5/25,2022/5/25,新竹縣,新豐鄉,221,4595
2988,2022/5/25,2022/5/25,新竹縣,新埔鎮,106,1710
2989,2022/5/25,2022/5/25,新竹縣,關西鎮,85,1364
2990,2022/5/25,2022/5/25,新竹縣,寶山鄉,48,1024
2991,2022/5/25,2022/5/25,新竹縣,芎林鄉,71,924
2992,2022/5/25,2022/5/25,新竹縣,尖石鄉,33,761
2993,2022/5/25,2022/5/25,新竹縣,橫山鄉,31,538
2994,2022/5/25,2022/5/25,新竹縣,五峰鄉,12,309
2995,2022/5/25,2022/5/25,新竹縣,北埔鄉,15,285
2996,2022/5/25,2022/5/25,新竹縣,峨眉鄉,7,167
2997,2022/5/25,2022/5/25,桃園市,全區,9774,231357
2998,2022/5/25,2022/5/25,桃園市,桃園區,1683,50330
2999,2022/5/25,2022/5/25,桃園市,中壢區,1898,41055
3000,2022/5/25,2022/5/25,桃園市,龜山區,840,23670
3001,2022/5/25,2022/5/25,桃園市,八德區,888,21634
3002,2022/5/25,2022/5/25,桃園市,平鎮區,999,20395
3003,2022/5/25,2022/5/25,桃園市,蘆竹區,602,18193
3004,2022/5/25,2022/5/25,桃園市,楊梅區,883,16694
3005,2022/5/25,2022/5/25,桃園市,龍潭區,481,9850
3006,2022/5/25,2022/5/25,桃園市,大溪區,359,9312
3007,2022/5/25,2022/5/25,桃園市,大園區,388,8230
3008,2022/5/25,2022/5/25,桃園市,觀音區,376,6919
3009,2022/5/25,2022/5/25,桃園市,新屋區,332,4224
3010,2022/5/25,2022/5/25,桃園市,復興區,45,851
3011,2022/5/25,2022/5/25,澎湖縣,全區,145,2242
3012,2022/5/25,2022/5/25,澎湖縣,馬公市,113,1713
